season,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,period,games,avg_players_used,avg_unique_lineups,max_lineups_in_game
2025-26,1610612741,CHI,Chicago Bulls,Post-ASG,19,10.368421052631579,21.57894736842105,27
2025-26,1610612741,CHI,Chicago Bulls,Pre-ASG,50,10.62,20.14,28
2025-26,1610612742,DAL,Dallas Mavericks,Post-ASG,16,10.8125,18.5,22
2025-26,1610612742,DAL,Dallas Mavericks,Pre-ASG,47,11.085106382978724,19.127659574468087,29
2025-26,1610612743,DEN,Denver Nuggets,Post-ASG,22,10.818181818181818,14.318181818181818,20
2025-26,1610612743,DEN,Denver Nuggets,Pre-ASG,51,10.215686274509803,13.862745098039216,20
2025-26,1610612744,GSW,Golden State Warriors,Post-ASG,20,10.7,21.45,30
2025-26,1610612744,GSW,Golden State Warriors,Pre-ASG,51,11.686274509803921,20.07843137254902,28
2025-26,1610612745,HOU,Houston Rockets,Post-ASG,23,10.478260869565217,16.0,22
2025-26,1610612745,HOU,Houston Rockets,Pre-ASG,50,10.34,17.48,23
2025-26,1610612746,LAC,LA Clippers,Post-ASG,21,11.095238095238095,14.952380952380953,18
2025-26,1610612746,LAC,LA Clippers,Pre-ASG,49,11.142857142857142,14.16326530612245,20
2025-26,1610612747,LAL,Los Angeles Lakers,Post-ASG,22,10.818181818181818,16.136363636363637,23
2025-26,1610612747,LAL,Los Angeles Lakers,Pre-ASG,50,10.86,16.34,22
2025-26,1610612748,MIA,Miami Heat,Post-ASG,21,10.857142857142858,14.047619047619047,20
2025-26,1610612748,MIA,Miami Heat,Pre-ASG,50,10.52,14.0,19
2025-26,1610612749,MIL,Milwaukee Bucks,Post-ASG,24,10.875,15.416666666666666,23
2025-26,1610612749,MIL,Milwaukee Bucks,Pre-ASG,51,10.96078431372549,14.627450980392156,21
2025-26,1610612750,MIN,Minnesota Timberwolves,Post-ASG,22,10.590909090909092,15.772727272727273,20
2025-26,1610612750,MIN,Minnesota Timberwolves,Pre-ASG,52,11.076923076923077,16.807692307692307,23
2025-26,1610612751,BKN,Brooklyn Nets,Post-ASG,22,10.909090909090908,13.136363636363637,17
2025-26,1610612751,BKN,Brooklyn Nets,Pre-ASG,50,10.72,13.82,23
2025-26,1610612752,NYK,New York Knicks,Post-ASG,20,11.4,15.6,20
2025-26,1610612752,NYK,New York Knicks,Pre-ASG,50,11.36,17.12,23
2025-26,1610612753,ORL,Orlando Magic,Post-ASG,20,11.05,15.5,19
2025-26,1610612753,ORL,Orlando Magic,Pre-ASG,51,11.07843137254902,15.431372549019608,23
2025-26,1610612754,IND,Indiana Pacers,Post-ASG,19,10.368421052631579,18.473684210526315,25
2025-26,1610612754,IND,Indiana Pacers,Pre-ASG,52,11.48076923076923,18.365384615384617,26
2025-26,1610612755,PHI,Philadelphia 76ers,Post-ASG,24,10.916666666666666,14.083333333333334,17
2025-26,1610612755,PHI,Philadelphia 76ers,Pre-ASG,51,10.352941176470589,15.568627450980392,20
2025-26,1610612756,PHX,Phoenix Suns,Post-ASG,18,11.0,16.833333333333332,23
2025-26,1610612756,PHX,Phoenix Suns,Pre-ASG,51,11.215686274509803,15.745098039215685,22
2025-26,1610612757,POR,Portland Trail Blazers,Post-ASG,17,11.352941176470589,17.470588235294116,23
2025-26,1610612757,POR,Portland Trail Blazers,Pre-ASG,51,10.588235294117647,19.901960784313726,26
2025-26,1610612758,SAC,Sacramento Kings,Post-ASG,21,9.476190476190476,13.80952380952381,17
2025-26,1610612758,SAC,Sacramento Kings,Pre-ASG,52,10.115384615384615,15.288461538461538,23
2025-26,1610612759,SAS,San Antonio Spurs,Post-ASG,23,11.73913043478261,17.608695652173914,23
2025-26,1610612759,SAS,San Antonio Spurs,Pre-ASG,51,11.254901960784315,19.647058823529413,26
2025-26,1610612760,OKC,Oklahoma City Thunder,Post-ASG,20,11.65,17.5,27
2025-26,1610612760,OKC,Oklahoma City Thunder,Pre-ASG,51,11.03921568627451,17.784313725490197,26
2025-26,1610612761,TOR,Toronto Raptors,Post-ASG,23,12.173913043478262,18.956521739130434,24
2025-26,1610612761,TOR,Toronto Raptors,Pre-ASG,51,11.117647058823529,19.666666666666668,28
2025-26,1610612762,UTA,Utah Jazz,Post-ASG,20,9.2,13.95,20
2025-26,1610612762,UTA,Utah Jazz,Pre-ASG,52,10.288461538461538,15.961538461538462,25
2025-26,1610612763,MEM,Memphis Grizzlies,Post-ASG,18,9.666666666666666,13.277777777777779,21
2025-26,1610612763,MEM,Memphis Grizzlies,Pre-ASG,48,10.666666666666666,16.5,28
2025-26,1610612764,WAS,Washington Wizards,Post-ASG,16,9.5,13.4375,18
2025-26,1610612764,WAS,Washington Wizards,Pre-ASG,49,11.448979591836734,15.26530612244898,24
2025-26,1610612765,DET,Detroit Pistons,Post-ASG,22,11.818181818181818,17.40909090909091,29
2025-26,1610612765,DET,Detroit Pistons,Pre-ASG,48,11.0625,19.604166666666668,28
2025-26,1610612766,CHA,Charlotte Hornets,Post-ASG,21,11.714285714285714,20.714285714285715,25
2025-26,1610612766,CHA,Charlotte Hornets,Pre-ASG,53,10.773584905660377,20.037735849056602,26
