TEAM_ID,players_used,GAME_ID,unique_lineups_used,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,season,period
1610612738,10,0022001073,14,BOS,Boston Celtics,2021-05-16,2020-21,Post-ASG
1610612752,11,0022001073,16,NYK,New York Knicks,2021-05-16,2020-21,Post-ASG
1610612764,11,0022001080,19,WAS,Washington Wizards,2021-05-16,2020-21,Post-ASG
1610612766,9,0022001080,18,CHA,Charlotte Hornets,2021-05-16,2020-21,Post-ASG
1610612739,9,0022001067,13,CLE,Cleveland Cavaliers,2021-05-16,2020-21,Post-ASG
1610612751,12,0022001067,7,BKN,Brooklyn Nets,2021-05-16,2020-21,Post-ASG
1610612740,10,0022001072,17,NOP,New Orleans Pelicans,2021-05-16,2020-21,Post-ASG
1610612747,13,0022001072,11,LAL,Los Angeles Lakers,2021-05-16,2020-21,Post-ASG
1610612741,10,0022001068,13,CHI,Chicago Bulls,2021-05-16,2020-21,Post-ASG
1610612749,8,0022001068,13,MIL,Milwaukee Bucks,2021-05-16,2020-21,Post-ASG
1610612754,9,0022001079,13,IND,Indiana Pacers,2021-05-16,2020-21,Post-ASG
1610612761,6,0022001079,6,TOR,Toronto Raptors,2021-05-16,2020-21,Post-ASG
1610612737,10,0022001066,11,ATL,Atlanta Hawks,2021-05-16,2020-21,Post-ASG
1610612745,8,0022001066,12,HOU,Houston Rockets,2021-05-16,2020-21,Post-ASG
1610612742,14,0022001071,17,DAL,Dallas Mavericks,2021-05-16,2020-21,Post-ASG
1610612750,10,0022001071,17,MIN,Minnesota Timberwolves,2021-05-16,2020-21,Post-ASG
1610612756,9,0022001078,12,PHX,Phoenix Suns,2021-05-16,2020-21,Post-ASG
1610612759,12,0022001078,11,SAS,San Antonio Spurs,2021-05-16,2020-21,Post-ASG
1610612743,14,0022001076,13,DEN,Denver Nuggets,2021-05-16,2020-21,Post-ASG
1610612757,13,0022001076,9,POR,Portland Trail Blazers,2021-05-16,2020-21,Post-ASG
1610612748,7,0022001069,9,MIA,Miami Heat,2021-05-16,2020-21,Post-ASG
1610612765,8,0022001069,9,DET,Detroit Pistons,2021-05-16,2020-21,Post-ASG
1610612758,9,0022001077,14,SAC,Sacramento Kings,2021-05-16,2020-21,Post-ASG
1610612762,14,0022001077,12,UTA,Utah Jazz,2021-05-16,2020-21,Post-ASG
1610612753,9,0022001075,10,ORL,Orlando Magic,2021-05-16,2020-21,Post-ASG
1610612755,11,0022001075,17,PHI,Philadelphia 76ers,2021-05-16,2020-21,Post-ASG
1610612744,8,0022001070,11,GSW,Golden State Warriors,2021-05-16,2020-21,Post-ASG
1610612763,10,0022001070,15,MEM,Memphis Grizzlies,2021-05-16,2020-21,Post-ASG
1610612746,10,0022001074,14,LAC,LA Clippers,2021-05-16,2020-21,Post-ASG
1610612760,9,0022001074,11,OKC,Oklahoma City Thunder,2021-05-16,2020-21,Post-ASG
1610612749,13,0022001029,19,MIL,Milwaukee Bucks,2021-05-10,2020-21,Post-ASG
1610612759,13,0022001029,16,SAS,San Antonio Spurs,2021-05-10,2020-21,Post-ASG
1610612744,10,0022001001,14,GSW,Golden State Warriors,2021-05-06,2020-21,Post-ASG
1610612760,11,0022001001,13,OKC,Oklahoma City Thunder,2021-05-06,2020-21,Post-ASG
1610612763,10,0022000999,14,MEM,Memphis Grizzlies,2021-05-06,2020-21,Post-ASG
1610612765,9,0022000999,8,DET,Detroit Pistons,2021-05-06,2020-21,Post-ASG
1610612746,13,0022001002,12,LAC,LA Clippers,2021-05-06,2020-21,Post-ASG
1610612747,13,0022001002,16,LAL,Los Angeles Lakers,2021-05-06,2020-21,Post-ASG
1610612761,10,0022000997,12,TOR,Toronto Raptors,2021-05-06,2020-21,Post-ASG
1610612764,11,0022000997,25,WAS,Washington Wizards,2021-05-06,2020-21,Post-ASG
1610612737,10,0022001000,12,ATL,Atlanta Hawks,2021-05-06,2020-21,Post-ASG
1610612754,9,0022001000,11,IND,Indiana Pacers,2021-05-06,2020-21,Post-ASG
1610612741,14,0022000434,17,CHI,Chicago Bulls,2021-05-06,2020-21,Post-ASG
1610612766,13,0022000434,20,CHA,Charlotte Hornets,2021-05-06,2020-21,Post-ASG
1610612742,10,0022000998,16,DAL,Dallas Mavericks,2021-05-06,2020-21,Post-ASG
1610612751,9,0022000998,20,BKN,Brooklyn Nets,2021-05-06,2020-21,Post-ASG
1610612754,11,0022000993,10,IND,Indiana Pacers,2021-05-05,2020-21,Post-ASG
1610612758,11,0022000993,13,SAC,Sacramento Kings,2021-05-05,2020-21,Post-ASG
1610612750,9,0022000183,19,MIN,Minnesota Timberwolves,2021-05-05,2020-21,Post-ASG
1610612763,10,0022000183,20,MEM,Memphis Grizzlies,2021-05-05,2020-21,Post-ASG
1610612745,7,0022000994,12,HOU,Houston Rockets,2021-05-05,2020-21,Post-ASG
1610612755,14,0022000994,11,PHI,Philadelphia 76ers,2021-05-05,2020-21,Post-ASG
1610612737,15,0022000992,10,ATL,Atlanta Hawks,2021-05-05,2020-21,Post-ASG
1610612756,14,0022000992,15,PHX,Phoenix Suns,2021-05-05,2020-21,Post-ASG
1610612739,12,0022000991,15,CLE,Cleveland Cavaliers,2021-05-05,2020-21,Post-ASG
1610612757,14,0022000991,11,POR,Portland Trail Blazers,2021-05-05,2020-21,Post-ASG
1610612759,13,0022000996,13,SAS,San Antonio Spurs,2021-05-05,2020-21,Post-ASG
1610612762,14,0022000996,14,UTA,Utah Jazz,2021-05-05,2020-21,Post-ASG
1610612738,14,0022000990,15,BOS,Boston Celtics,2021-05-05,2020-21,Post-ASG
1610612753,9,0022000990,13,ORL,Orlando Magic,2021-05-05,2020-21,Post-ASG
1610612743,12,0022000995,15,DEN,Denver Nuggets,2021-05-05,2020-21,Post-ASG
1610612752,15,0022000995,16,NYK,New York Knicks,2021-05-05,2020-21,Post-ASG
1610612749,10,0022000235,26,MIL,Milwaukee Bucks,2021-05-05,2020-21,Post-ASG
1610612764,12,0022000235,23,WAS,Washington Wizards,2021-05-05,2020-21,Post-ASG
1610612739,10,0022000983,12,CLE,Cleveland Cavaliers,2021-05-04,2020-21,Post-ASG
1610612756,12,0022000983,11,PHX,Phoenix Suns,2021-05-04,2020-21,Post-ASG
1610612765,9,0022000984,13,DET,Detroit Pistons,2021-05-04,2020-21,Post-ASG
1610612766,9,0022000984,17,CHA,Charlotte Hornets,2021-05-04,2020-21,Post-ASG
1610612742,13,0022000986,17,DAL,Dallas Mavericks,2021-05-04,2020-21,Post-ASG
1610612748,11,0022000986,19,MIA,Miami Heat,2021-05-04,2020-21,Post-ASG
1610612749,10,0022000985,25,MIL,Milwaukee Bucks,2021-05-04,2020-21,Post-ASG
1610612751,10,0022000985,18,BKN,Brooklyn Nets,2021-05-04,2020-21,Post-ASG
1610612746,10,0022000989,18,LAC,LA Clippers,2021-05-04,2020-21,Post-ASG
1610612761,10,0022000989,13,TOR,Toronto Raptors,2021-05-04,2020-21,Post-ASG
1610612754,9,0022000976,14,IND,Indiana Pacers,2021-05-03,2020-21,Post-ASG
1610612764,11,0022000976,17,WAS,Washington Wizards,2021-05-03,2020-21,Post-ASG
1610612740,12,0022000977,15,NOP,New Orleans Pelicans,2021-05-03,2020-21,Post-ASG
1610612744,10,0022000977,15,GSW,Golden State Warriors,2021-05-03,2020-21,Post-ASG
1610612752,10,0022000980,11,NYK,New York Knicks,2021-05-03,2020-21,Post-ASG
1610612763,10,0022000980,15,MEM,Memphis Grizzlies,2021-05-03,2020-21,Post-ASG
1610612741,11,0022000979,18,CHI,Chicago Bulls,2021-05-03,2020-21,Post-ASG
1610612755,12,0022000979,13,PHI,Philadelphia 76ers,2021-05-03,2020-21,Post-ASG
1610612743,9,0022000982,11,DEN,Denver Nuggets,2021-05-03,2020-21,Post-ASG
1610612747,11,0022000982,12,LAL,Los Angeles Lakers,2021-05-03,2020-21,Post-ASG
1610612759,13,0022000981,14,SAS,San Antonio Spurs,2021-05-03,2020-21,Post-ASG
1610612762,13,0022000981,10,UTA,Utah Jazz,2021-05-03,2020-21,Post-ASG
1610612753,9,0022000975,9,ORL,Orlando Magic,2021-05-03,2020-21,Post-ASG
1610612765,9,0022000975,7,DET,Detroit Pistons,2021-05-03,2020-21,Post-ASG
1610612737,10,0022000978,11,ATL,Atlanta Hawks,2021-05-03,2020-21,Post-ASG
1610612757,14,0022000978,13,POR,Portland Trail Blazers,2021-05-03,2020-21,Post-ASG
1610612745,9,0022000971,14,HOU,Houston Rockets,2021-05-02,2020-21,Post-ASG
1610612752,14,0022000971,11,NYK,New York Knicks,2021-05-02,2020-21,Post-ASG
1610612742,12,0022000970,15,DAL,Dallas Mavericks,2021-05-02,2020-21,Post-ASG
1610612758,10,0022000970,16,SAC,Sacramento Kings,2021-05-02,2020-21,Post-ASG
1610612738,10,0022000968,18,BOS,Boston Celtics,2021-05-02,2020-21,Post-ASG
1610612757,8,0022000968,9,POR,Portland Trail Blazers,2021-05-02,2020-21,Post-ASG
1610612747,10,0022000974,14,LAL,Los Angeles Lakers,2021-05-02,2020-21,Post-ASG
1610612761,10,0022000974,14,TOR,Toronto Raptors,2021-05-02,2020-21,Post-ASG
1610612756,9,0022000972,10,PHX,Phoenix Suns,2021-05-02,2020-21,Post-ASG
1610612760,11,0022000972,17,OKC,Oklahoma City Thunder,2021-05-02,2020-21,Post-ASG
1610612748,12,0022000969,17,MIA,Miami Heat,2021-05-02,2020-21,Post-ASG
1610612766,13,0022000969,19,CHA,Charlotte Hornets,2021-05-02,2020-21,Post-ASG
1610612749,9,0022000967,17,MIL,Milwaukee Bucks,2021-05-02,2020-21,Post-ASG
1610612751,11,0022000967,18,BKN,Brooklyn Nets,2021-05-02,2020-21,Post-ASG
1610612755,10,0022000973,12,PHI,Philadelphia 76ers,2021-05-02,2020-21,Post-ASG
1610612759,10,0022000973,10,SAS,San Antonio Spurs,2021-05-02,2020-21,Post-ASG
1610612740,10,0022000962,14,NOP,New Orleans Pelicans,2021-05-01,2020-21,Post-ASG
1610612750,10,0022000962,17,MIN,Minnesota Timberwolves,2021-05-01,2020-21,Post-ASG
1610612765,9,0022000957,10,DET,Detroit Pistons,2021-05-01,2020-21,Post-ASG
1610612766,9,0022000957,17,CHA,Charlotte Hornets,2021-05-01,2020-21,Post-ASG
1610612744,10,0022000958,10,GSW,Golden State Warriors,2021-05-01,2020-21,Post-ASG
1610612745,9,0022000958,10,HOU,Houston Rockets,2021-05-01,2020-21,Post-ASG
1610612761,9,0022000965,9,TOR,Toronto Raptors,2021-05-01,2020-21,Post-ASG
1610612762,10,0022000965,9,UTA,Utah Jazz,2021-05-01,2020-21,Post-ASG
1610612754,11,0022000963,11,IND,Indiana Pacers,2021-05-01,2020-21,Post-ASG
1610612760,11,0022000963,15,OKC,Oklahoma City Thunder,2021-05-01,2020-21,Post-ASG
1610612737,10,0022000959,11,ATL,Atlanta Hawks,2021-05-01,2020-21,Post-ASG
1610612741,10,0022000959,20,CHI,Chicago Bulls,2021-05-01,2020-21,Post-ASG
1610612742,10,0022000964,19,DAL,Dallas Mavericks,2021-05-01,2020-21,Post-ASG
1610612764,10,0022000964,19,WAS,Washington Wizards,2021-05-01,2020-21,Post-ASG
1610612741,14,0022000896,16,CHI,Chicago Bulls,2021-04-22,2020-21,Post-ASG
1610612766,13,0022000896,20,CHA,Charlotte Hornets,2021-04-22,2020-21,Post-ASG
1610612743,10,0022000890,10,DEN,Denver Nuggets,2021-04-21,2020-21,Post-ASG
1610612757,9,0022000890,13,POR,Portland Trail Blazers,2021-04-21,2020-21,Post-ASG
1610612747,13,0022000875,11,LAL,Los Angeles Lakers,2021-04-19,2020-21,Post-ASG
1610612762,14,0022000875,12,UTA,Utah Jazz,2021-04-19,2020-21,Post-ASG
1610612739,9,0022000868,14,CLE,Cleveland Cavaliers,2021-04-19,2020-21,Post-ASG
1610612765,9,0022000868,11,DET,Detroit Pistons,2021-04-19,2020-21,Post-ASG
1610612749,11,0022000873,22,MIL,Milwaukee Bucks,2021-04-19,2020-21,Post-ASG
1610612756,10,0022000873,20,PHX,Phoenix Suns,2021-04-19,2020-21,Post-ASG
1610612743,10,0022000874,16,DEN,Denver Nuggets,2021-04-19,2020-21,Post-ASG
1610612763,10,0022000874,17,MEM,Memphis Grizzlies,2021-04-19,2020-21,Post-ASG
1610612745,11,0022000871,14,HOU,Houston Rockets,2021-04-19,2020-21,Post-ASG
1610612748,10,0022000871,15,MIA,Miami Heat,2021-04-19,2020-21,Post-ASG
1610612744,12,0022000870,15,GSW,Golden State Warriors,2021-04-19,2020-21,Post-ASG
1610612755,12,0022000870,19,PHI,Philadelphia 76ers,2021-04-19,2020-21,Post-ASG
1610612740,10,0022000862,15,NOP,New Orleans Pelicans,2021-04-18,2020-21,Post-ASG
1610612752,11,0022000862,16,NYK,New York Knicks,2021-04-18,2020-21,Post-ASG
1610612745,8,0022000864,13,HOU,Houston Rockets,2021-04-18,2020-21,Post-ASG
1610612753,10,0022000864,12,ORL,Orlando Magic,2021-04-18,2020-21,Post-ASG
1610612757,9,0022000362,14,POR,Portland Trail Blazers,2021-04-18,2020-21,Post-ASG
1610612766,9,0022000362,18,CHA,Charlotte Hornets,2021-04-18,2020-21,Post-ASG
1610612748,9,0022000863,13,MIA,Miami Heat,2021-04-18,2020-21,Post-ASG
1610612751,10,0022000863,17,BKN,Brooklyn Nets,2021-04-18,2020-21,Post-ASG
1610612760,10,0022000865,11,OKC,Oklahoma City Thunder,2021-04-18,2020-21,Post-ASG
1610612761,10,0022000865,10,TOR,Toronto Raptors,2021-04-18,2020-21,Post-ASG
1610612737,9,0022000861,12,ATL,Atlanta Hawks,2021-04-18,2020-21,Post-ASG
1610612754,9,0022000861,12,IND,Indiana Pacers,2021-04-18,2020-21,Post-ASG
1610612746,13,0022000867,15,LAC,LA Clippers,2021-04-18,2020-21,Post-ASG
1610612750,13,0022000867,14,MIN,Minnesota Timberwolves,2021-04-18,2020-21,Post-ASG
1610612742,11,0022000866,20,DAL,Dallas Mavericks,2021-04-18,2020-21,Post-ASG
1610612758,10,0022000866,14,SAC,Sacramento Kings,2021-04-18,2020-21,Post-ASG
1610612764,14,0022000856,17,WAS,Washington Wizards,2021-04-17,2020-21,Post-ASG
1610612765,12,0022000856,15,DET,Detroit Pistons,2021-04-17,2020-21,Post-ASG
1610612749,14,0022000859,20,MIL,Milwaukee Bucks,2021-04-17,2020-21,Post-ASG
1610612763,11,0022000859,15,MEM,Memphis Grizzlies,2021-04-17,2020-21,Post-ASG
1610612756,13,0022000860,13,PHX,Phoenix Suns,2021-04-17,2020-21,Post-ASG
1610612759,12,0022000860,16,SAS,San Antonio Spurs,2021-04-17,2020-21,Post-ASG
1610612747,10,0022000855,14,LAL,Los Angeles Lakers,2021-04-17,2020-21,Post-ASG
1610612762,11,0022000855,16,UTA,Utah Jazz,2021-04-17,2020-21,Post-ASG
1610612739,9,0022000857,13,CLE,Cleveland Cavaliers,2021-04-17,2020-21,Post-ASG
1610612741,10,0022000857,12,CHI,Chicago Bulls,2021-04-17,2020-21,Post-ASG
1610612738,10,0022000858,13,BOS,Boston Celtics,2021-04-17,2020-21,Post-ASG
1610612744,9,0022000858,20,GSW,Golden State Warriors,2021-04-17,2020-21,Post-ASG
1610612757,9,0022000853,11,POR,Portland Trail Blazers,2021-04-16,2020-21,Post-ASG
1610612759,9,0022000853,17,SAS,San Antonio Spurs,2021-04-16,2020-21,Post-ASG
1610612751,12,0022000848,16,BKN,Brooklyn Nets,2021-04-16,2020-21,Post-ASG
1610612766,10,0022000848,15,CHA,Charlotte Hornets,2021-04-16,2020-21,Post-ASG
1610612754,10,0022000844,10,IND,Indiana Pacers,2021-04-16,2020-21,Post-ASG
1610612762,11,0022000844,14,UTA,Utah Jazz,2021-04-16,2020-21,Post-ASG
1610612753,12,0022000849,16,ORL,Orlando Magic,2021-04-16,2020-21,Post-ASG
1610612761,10,0022000849,11,TOR,Toronto Raptors,2021-04-16,2020-21,Post-ASG
1610612748,11,0022000852,16,MIA,Miami Heat,2021-04-16,2020-21,Post-ASG
1610612750,11,0022000852,19,MIN,Minnesota Timberwolves,2021-04-16,2020-21,Post-ASG
1610612742,9,0022000854,17,DAL,Dallas Mavericks,2021-04-16,2020-21,Post-ASG
1610612752,10,0022000854,14,NYK,New York Knicks,2021-04-16,2020-21,Post-ASG
1610612741,13,0022000850,18,CHI,Chicago Bulls,2021-04-16,2020-21,Post-ASG
1610612763,11,0022000850,15,MEM,Memphis Grizzlies,2021-04-16,2020-21,Post-ASG
1610612740,11,0022000847,18,NOP,New Orleans Pelicans,2021-04-16,2020-21,Post-ASG
1610612764,11,0022000847,17,WAS,Washington Wizards,2021-04-16,2020-21,Post-ASG
1610612746,10,0022000846,18,LAC,LA Clippers,2021-04-16,2020-21,Post-ASG
1610612755,10,0022000846,17,PHI,Philadelphia 76ers,2021-04-16,2020-21,Post-ASG
1610612743,14,0022000851,13,DEN,Denver Nuggets,2021-04-16,2020-21,Post-ASG
1610612745,11,0022000851,13,HOU,Houston Rockets,2021-04-16,2020-21,Post-ASG
1610612760,10,0022000845,14,OKC,Oklahoma City Thunder,2021-04-16,2020-21,Post-ASG
1610612765,10,0022000845,14,DET,Detroit Pistons,2021-04-16,2020-21,Post-ASG
1610612739,13,0022000841,15,CLE,Cleveland Cavaliers,2021-04-15,2020-21,Post-ASG
1610612744,12,0022000841,15,GSW,Golden State Warriors,2021-04-15,2020-21,Post-ASG
1610612756,10,0022000843,15,PHX,Phoenix Suns,2021-04-15,2020-21,Post-ASG
1610612758,10,0022000843,20,SAC,Sacramento Kings,2021-04-15,2020-21,Post-ASG
1610612738,14,0022000842,19,BOS,Boston Celtics,2021-04-15,2020-21,Post-ASG
1610612747,12,0022000842,18,LAL,Los Angeles Lakers,2021-04-15,2020-21,Post-ASG
1610612737,9,0022000840,11,ATL,Atlanta Hawks,2021-04-15,2020-21,Post-ASG
1610612749,10,0022000840,20,MIL,Milwaukee Bucks,2021-04-15,2020-21,Post-ASG
1610612739,10,0022000829,18,CLE,Cleveland Cavaliers,2021-04-14,2020-21,Post-ASG
1610612766,9,0022000829,20,CHA,Charlotte Hornets,2021-04-14,2020-21,Post-ASG
1610612741,12,0022000833,19,CHI,Chicago Bulls,2021-04-14,2020-21,Post-ASG
1610612753,10,0022000833,9,ORL,Orlando Magic,2021-04-14,2020-21,Post-ASG
1610612749,14,0022000834,20,MIL,Milwaukee Bucks,2021-04-14,2020-21,Post-ASG
1610612750,13,0022000834,16,MIN,Minnesota Timberwolves,2021-04-14,2020-21,Post-ASG
1610612758,10,0022000839,19,SAC,Sacramento Kings,2021-04-14,2020-21,Post-ASG
1610612764,11,0022000839,18,WAS,Washington Wizards,2021-04-14,2020-21,Post-ASG
1610612740,10,0022000835,14,NOP,New Orleans Pelicans,2021-04-14,2020-21,Post-ASG
1610612752,10,0022000835,12,NYK,New York Knicks,2021-04-14,2020-21,Post-ASG
1610612742,9,0022000837,20,DAL,Dallas Mavericks,2021-04-14,2020-21,Post-ASG
1610612763,10,0022000837,16,MEM,Memphis Grizzlies,2021-04-14,2020-21,Post-ASG
1610612744,12,0022000836,15,GSW,Golden State Warriors,2021-04-14,2020-21,Post-ASG
1610612760,11,0022000836,17,OKC,Oklahoma City Thunder,2021-04-14,2020-21,Post-ASG
1610612759,9,0022000831,14,SAS,San Antonio Spurs,2021-04-14,2020-21,Post-ASG
1610612761,10,0022000831,15,TOR,Toronto Raptors,2021-04-14,2020-21,Post-ASG
1610612745,9,0022000461,12,HOU,Houston Rockets,2021-04-14,2020-21,Post-ASG
1610612754,10,0022000461,13,IND,Indiana Pacers,2021-04-14,2020-21,Post-ASG
1610612751,9,0022000830,15,BKN,Brooklyn Nets,2021-04-14,2020-21,Post-ASG
1610612755,10,0022000830,15,PHI,Philadelphia 76ers,2021-04-14,2020-21,Post-ASG
1610612746,9,0022000832,13,LAC,LA Clippers,2021-04-14,2020-21,Post-ASG
1610612765,11,0022000832,17,DET,Detroit Pistons,2021-04-14,2020-21,Post-ASG
1610612743,13,0022000838,14,DEN,Denver Nuggets,2021-04-14,2020-21,Post-ASG
1610612748,12,0022000838,13,MIA,Miami Heat,2021-04-14,2020-21,Post-ASG
1610612746,12,0022000823,16,LAC,LA Clippers,2021-04-13,2020-21,Post-ASG
1610612754,14,0022000823,13,IND,Indiana Pacers,2021-04-13,2020-21,Post-ASG
1610612760,12,0022000826,18,OKC,Oklahoma City Thunder,2021-04-13,2020-21,Post-ASG
1610612762,10,0022000826,7,UTA,Utah Jazz,2021-04-13,2020-21,Post-ASG
1610612750,13,0022000817,16,MIN,Minnesota Timberwolves,2021-04-13,2020-21,Post-ASG
1610612751,12,0022000817,20,BKN,Brooklyn Nets,2021-04-13,2020-21,Post-ASG
1610612737,9,0022000824,13,ATL,Atlanta Hawks,2021-04-13,2020-21,Post-ASG
1610612761,9,0022000824,9,TOR,Toronto Raptors,2021-04-13,2020-21,Post-ASG
1610612738,10,0022000828,15,BOS,Boston Celtics,2021-04-13,2020-21,Post-ASG
1610612757,9,0022000828,14,POR,Portland Trail Blazers,2021-04-13,2020-21,Post-ASG
1610612747,10,0022000825,14,LAL,Los Angeles Lakers,2021-04-13,2020-21,Post-ASG
1610612766,9,0022000825,14,CHA,Charlotte Hornets,2021-04-13,2020-21,Post-ASG
1610612748,13,0022000827,15,MIA,Miami Heat,2021-04-13,2020-21,Post-ASG
1610612756,12,0022000827,15,PHX,Phoenix Suns,2021-04-13,2020-21,Post-ASG
1610612753,13,0022000816,18,ORL,Orlando Magic,2021-04-12,2020-21,Post-ASG
1610612759,14,0022000816,17,SAS,San Antonio Spurs,2021-04-12,2020-21,Post-ASG
1610612742,15,0022000818,20,DAL,Dallas Mavericks,2021-04-12,2020-21,Post-ASG
1610612755,15,0022000818,15,PHI,Philadelphia 76ers,2021-04-12,2020-21,Post-ASG
1610612743,10,0022000821,12,DEN,Denver Nuggets,2021-04-12,2020-21,Post-ASG
1610612744,11,0022000821,13,GSW,Golden State Warriors,2021-04-12,2020-21,Post-ASG
1610612740,11,0022000819,19,NOP,New Orleans Pelicans,2021-04-12,2020-21,Post-ASG
1610612758,11,0022000819,16,SAC,Sacramento Kings,2021-04-12,2020-21,Post-ASG
1610612747,13,0022000815,15,LAL,Los Angeles Lakers,2021-04-12,2020-21,Post-ASG
1610612752,13,0022000815,12,NYK,New York Knicks,2021-04-12,2020-21,Post-ASG
1610612745,10,0022000822,15,HOU,Houston Rockets,2021-04-12,2020-21,Post-ASG
1610612756,10,0022000822,12,PHX,Phoenix Suns,2021-04-12,2020-21,Post-ASG
1610612741,10,0022000278,18,CHI,Chicago Bulls,2021-04-12,2020-21,Post-ASG
1610612763,10,0022000278,17,MEM,Memphis Grizzlies,2021-04-12,2020-21,Post-ASG
1610612762,10,0022000820,9,UTA,Utah Jazz,2021-04-12,2020-21,Post-ASG
1610612764,12,0022000820,21,WAS,Washington Wizards,2021-04-12,2020-21,Post-ASG
1610612748,9,0022000814,10,MIA,Miami Heat,2021-04-11,2020-21,Post-ASG
1610612757,13,0022000814,12,POR,Portland Trail Blazers,2021-04-11,2020-21,Post-ASG
1610612739,10,0022000807,18,CLE,Cleveland Cavaliers,2021-04-11,2020-21,Post-ASG
1610612740,9,0022000807,14,NOP,New Orleans Pelicans,2021-04-11,2020-21,Post-ASG
1610612737,9,0022000805,12,ATL,Atlanta Hawks,2021-04-11,2020-21,Post-ASG
1610612766,10,0022000805,21,CHA,Charlotte Hornets,2021-04-11,2020-21,Post-ASG
1610612749,13,0022000808,15,MIL,Milwaukee Bucks,2021-04-11,2020-21,Post-ASG
1610612753,11,0022000808,13,ORL,Orlando Magic,2021-04-11,2020-21,Post-ASG
1610612754,10,0022000811,9,IND,Indiana Pacers,2021-04-11,2020-21,Post-ASG
1610612763,10,0022000811,10,MEM,Memphis Grizzlies,2021-04-11,2020-21,Post-ASG
1610612752,12,0022000809,14,NYK,New York Knicks,2021-04-11,2020-21,Post-ASG
1610612761,10,0022000809,15,TOR,Toronto Raptors,2021-04-11,2020-21,Post-ASG
1610612747,11,0022000800,13,LAL,Los Angeles Lakers,2021-04-10,2020-21,Post-ASG
1610612751,13,0022000800,17,BKN,Brooklyn Nets,2021-04-10,2020-21,Post-ASG
1610612757,12,0022000804,15,POR,Portland Trail Blazers,2021-04-10,2020-21,Post-ASG
1610612765,13,0022000804,19,DET,Detroit Pistons,2021-04-10,2020-21,Post-ASG
1610612744,11,0022000802,18,GSW,Golden State Warriors,2021-04-10,2020-21,Post-ASG
1610612745,10,0022000802,11,HOU,Houston Rockets,2021-04-10,2020-21,Post-ASG
1610612739,12,0022000794,17,CLE,Cleveland Cavaliers,2021-04-10,2020-21,Post-ASG
1610612761,10,0022000794,20,TOR,Toronto Raptors,2021-04-10,2020-21,Post-ASG
1610612755,13,0022000199,11,PHI,Philadelphia 76ers,2021-04-10,2020-21,Post-ASG
1610612760,11,0022000199,17,OKC,Oklahoma City Thunder,2021-04-10,2020-21,Post-ASG
1610612758,9,0022000801,14,SAC,Sacramento Kings,2021-04-10,2020-21,Post-ASG
1610612762,9,0022000801,10,UTA,Utah Jazz,2021-04-10,2020-21,Post-ASG
1610612756,13,0022000803,13,PHX,Phoenix Suns,2021-04-10,2020-21,Post-ASG
1610612764,13,0022000803,15,WAS,Washington Wizards,2021-04-10,2020-21,Post-ASG
1610612749,10,0022000796,19,MIL,Milwaukee Bucks,2021-04-09,2020-21,Post-ASG
1610612766,13,0022000796,19,CHA,Charlotte Hornets,2021-04-09,2020-21,Post-ASG
1610612737,9,0022000791,14,ATL,Atlanta Hawks,2021-04-09,2020-21,Post-ASG
1610612741,9,0022000791,11,CHI,Chicago Bulls,2021-04-09,2020-21,Post-ASG
1610612743,9,0022000797,12,DEN,Denver Nuggets,2021-04-09,2020-21,Post-ASG
1610612759,10,0022000797,16,SAS,San Antonio Spurs,2021-04-09,2020-21,Post-ASG
1610612744,9,0022000798,14,GSW,Golden State Warriors,2021-04-09,2020-21,Post-ASG
1610612764,10,0022000798,19,WAS,Washington Wizards,2021-04-09,2020-21,Post-ASG
1610612740,9,0022000795,12,NOP,New Orleans Pelicans,2021-04-09,2020-21,Post-ASG
1610612755,14,0022000795,14,PHI,Philadelphia 76ers,2021-04-09,2020-21,Post-ASG
1610612745,12,0022000799,12,HOU,Houston Rockets,2021-04-09,2020-21,Post-ASG
1610612746,12,0022000799,20,LAC,LA Clippers,2021-04-09,2020-21,Post-ASG
1610612753,10,0022000790,19,ORL,Orlando Magic,2021-04-09,2020-21,Post-ASG
1610612754,10,0022000790,16,IND,Indiana Pacers,2021-04-09,2020-21,Post-ASG
1610612752,11,0022000793,14,NYK,New York Knicks,2021-04-09,2020-21,Post-ASG
1610612763,10,0022000793,12,MEM,Memphis Grizzlies,2021-04-09,2020-21,Post-ASG
1610612738,10,0022000792,17,BOS,Boston Celtics,2021-04-09,2020-21,Post-ASG
1610612750,10,0022000792,14,MIN,Minnesota Timberwolves,2021-04-09,2020-21,Post-ASG
1610612741,9,0022000523,14,CHI,Chicago Bulls,2021-04-08,2020-21,Post-ASG
1610612761,8,0022000523,11,TOR,Toronto Raptors,2021-04-08,2020-21,Post-ASG
1610612746,13,0022000788,17,LAC,LA Clippers,2021-04-08,2020-21,Post-ASG
1610612756,12,0022000788,15,PHX,Phoenix Suns,2021-04-08,2020-21,Post-ASG
1610612742,11,0022000786,15,DAL,Dallas Mavericks,2021-04-08,2020-21,Post-ASG
1610612749,11,0022000786,18,MIL,Milwaukee Bucks,2021-04-08,2020-21,Post-ASG
1610612757,12,0022000787,16,POR,Portland Trail Blazers,2021-04-08,2020-21,Post-ASG
1610612762,14,0022000787,11,UTA,Utah Jazz,2021-04-08,2020-21,Post-ASG
